Title,Handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4,Diamond Shape (product.metafields.custom.diamond_shape),Diamond Colour (product.metafields.custom.diamond_colour),Diamond Clarity (product.metafields.custom.diamond_clarity),Total Carat Weight (product.metafields.custom.total_carat_weight),Setting Style (product.metafields.custom.setting_style),Made In (product.metafields.custom.made_in)
Aurora Emerald & Pear Diamond Stud Earrings,aurora-emerald-pear-diamond-stud-earrings,"The Aurora Emerald & Pear Diamond Stud Earrings pair approx. 1.00 ct emerald-cut diamonds with approx. 0.80 ct pear-cut diamonds in the iconic Toi et Moi design. With an approx. total diamond weight of 3.60 carats, these elegant studs offer exceptional brilliance and timeless sophistication for everyday wear and special occasions.<!-- split --><p>The Aurora Emerald & Pear Diamond Stud Earrings celebrate the timeless beauty of the iconic Toi et Moi design, pairing approx. 1.00 ct emerald-cut diamonds with approx. 0.80 ct pear-cut diamonds in perfect harmony. With an approx. total diamond weight of 3.60 carats, the refined four-prong setting highlights the contrast between clean geometric lines and soft, elegant curves.</p><p>Designed to showcase the beauty of each diamond, these sophisticated studs offer exceptional brilliance and effortless versatility, making them a refined choice for both everyday wear and life's most memorable occasions.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Stud Earrings, Toi et Moi, Emerald Cut, Pear Cut, Diamond Stud Earrings, Luxury Jewellery, Fine Jewellery, Arlena",TRUE,active,EAR0005-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Aurora Emerald & Pear Diamond Stud Earrings | Arlena,"Discover the Aurora Emerald & Pear Diamond Stud Earrings by Arlena, featuring approx. 3.60 carats total diamond weight in the timeless Toi et Moi design.",,,,,,,,New,FALSE,,,,,,"Emerald, Pear",,,Approx. 3.60 ct,"Four Claw, Toi et Moi",Australia
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,aurora-emerald-pear-diamond-stud-earrings,,,,,,,,EAR0005-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harmony Emerald & Heart Diamond Stud Earrings,harmony-emerald-heart-diamond-stud-earrings,"The Harmony Emerald & Heart Diamond Stud Earrings pair approx. 1.00 ct emerald-cut diamonds with approx. 1.00 ct heart-shaped diamonds in a romantic Toi et Moi design. With an approx. total diamond weight of 4.00 carats, these elegant studs beautifully balance contemporary sophistication with timeless romance.<!-- split --><p>The Harmony Emerald & Heart Diamond Stud Earrings reinterpret the iconic Toi et Moi design with a romantic twist, pairing approx. 1.00 ct emerald-cut diamonds alongside approx. 1.00 ct heart-shaped diamonds. With an approx. total diamond weight of 4.00 carats, the striking contrast between geometric precision and soft curves creates a modern yet timeless silhouette that symbolises two hearts united</p><p>Set in an elegant four-prong setting, these refined studs offer exceptional brilliance while remaining effortlessly wearable, making them a meaningful expression of love and individuality.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Stud Earrings, Toi et Moi, Emerald Cut, Heart Shape, Emerald & Heart Diamond Stud Earrings, Luxury Jewellery, Fine Jewellery, Arlena",TRUE,active,EAR0006-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Harmony Emerald & Heart Diamond Stud Earrings | Arlena,"Discover the Harmony Emerald & Heart Diamond Stud Earrings by Arlena, featuring approx. 3.80 carats total diamond weight in a romantic Toi et Moi design.",,,,,,,,New,FALSE,,,,,,"Emerald, Heart",,,Approx. 4.00 ct,"Four Claw, Toi et Moi",Australia
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,harmony-emerald-heart-diamond-stud-earrings,,,,,,,,EAR0006-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Regal Emerald Halo Drop Diamond Earrings,regal-emerald-halo-drop-diamond-earrings,"The Regal Emerald Halo Drop Diamond Earrings feature approx. 0.56 ct emerald-cut diamonds framed by delicate diamond halos, flowing into graduated round brilliant diamonds and finishing with approx. 0.70 ct oval brilliant diamonds. With an approx. total diamond weight of 3.03 carats, these elegant drop earrings deliver exceptional brilliance and timeless sophistication.<!-- split --><p>The Regal Emerald Halo Drop Diamond Earrings combine timeless Art Deco elegance with modern brilliance. Approx. 0.56 ct emerald-cut diamonds framed by delicate diamond halos form the architectural top, cascading into graduated round brilliant diamonds before finishing with approx. 0.70 ct oval brilliant diamonds.</p><p>With an approx. total diamond weight of 3.03 carats, the balanced progression of geometric and soft diamond shapes creates exceptional movement, sparkle, and sophistication, making these earrings an unforgettable statement for gala evenings, weddings, and milestone celebrations.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Drop Earrings, Emerald Cut, Oval Cut, Halo Earrings, Emerald Halo Earrings, Diamond Drop Earrings, Luxury Jewellery, Fine Jewellery, Arlena",TRUE,active,EAR0007-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Regal Emerald Halo Drop Diamond Earrings | Arlena,"Discover the Regal Emerald Halo Drop Diamond Earrings by Arlena, featuring approx. 3.03 carats of emerald, oval and round diamonds in an elegant halo design.",,,,,,,,New,FALSE,,,,,,"Emerald, Round, Oval",,,Approx. 3.03 ct,"Halo, Four Claw, Drop",Australia
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,regal-emerald-halo-drop-diamond-earrings,,,,,,,,EAR0007-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eternal Pavé Diamond Hoop Earrings,eternal-pave-diamond-hoop-earrings,"The Eternal Pavé Diamond Hoop Earrings feature an elegant inside-out pavé design with brilliant round diamonds set along the front outer and inner back of each hoop for continuous sparkle from every angle. With an approx. total diamond weight of 0.99 carats, these refined oval hoops offer timeless elegance for both everyday wear and special occasions.<!-- split --><p>The Eternal Pavé Diamond Hoop Earrings are an elegant interpretation of the timeless hoop. Featuring meticulously set round brilliant diamonds across the outer front and inner back, the inside-out pavé design delivers continuous sparkle from every angle.</p><p>With an approx. total diamond weight of 0.99 carats, the refined oval silhouette, light-enhancing U-cut setting and secure hinged closure combine exceptional brilliance with everyday comfort. Designed to transition effortlessly from day to evening, these hoops are a timeless expression of understated luxury.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Hoop Earrings, Diamond Hoops, Pavé Hoop Earrings, Inside Out Hoops, Round Brilliant, Diamond Earrings, Luxury Jewellery, Fine Jewellery, Arlena",TRUE,active,EAR0008-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Eternal Pavé Diamond Hoop Earrings | Arlena,"Discover the Eternal Pavé Diamond Hoop Earrings by Arlena, featuring approx. 0.99 carats of round brilliant diamonds in an elegant inside-out pavé design.",,,,,,,,New,FALSE,,,,,,Round Brilliant,,,Approx. 0.99 ct,"U-Cut Pavé, Inside-Out Hoop",Australia
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-10KW-LAB,,,10K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-10KW-NAT,,,10K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-14KY-LAB,,,14K Yellow Gold,,,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-14KY-NAT,,,14K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-14KR-LAB,,,14K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-14KR-NAT,,,14K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-14KW-LAB,,,14K White Gold,,,Lab Grown,,,,,7090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-14KW-NAT,,,14K White Gold,,,Natural,,,,,13790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-18KY-LAB,,,18K Yellow Gold,,,Lab Grown,,,,,2790,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-18KY-NAT,,,18K Yellow Gold,,,Natural,,,,,3990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-18KR-LAB,,,18K Rose Gold,,,Lab Grown,,,,,6290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-18KR-NAT,,,18K Rose Gold,,,Natural,,,,,4590,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-18KW-LAB,,,18K White Gold,,,Lab Grown,,,,,7390,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-18KW-NAT,,,18K White Gold,,,Natural,,,,,14090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-PT-LAB,,,Platinum,,,Lab Grown,,,,,3090,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eternal-pave-diamond-hoop-earrings,,,,,,,,EAR0008-PT-NAT,,,Platinum,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
Double Row Pavé Diamond Huggie Earrings,double-row-pave-diamond-huggie-earrings,"The Double Row Pavé Diamond Huggie Earrings feature two closely aligned rows of brilliant round diamonds that create a rich, continuous display of sparkle. With an approx. total diamond weight of 0.72 carats, these elegant huggies combine everyday comfort with timeless sophistication.<!-- split --><p>The Double Row Pavé Diamond Huggie Earrings showcase two perfectly aligned rows of brilliant round diamonds, creating exceptional depth, brilliance and light from every angle..</p><p>With an approx. total diamond weight of 0.72 carats, the refined U-cut pavé setting enhances each diamond's sparkle while the compact huggie silhouette offers a comfortable, secure fit for everyday wear.</p><p>Elegant yet versatile, these earrings transition effortlessly from day to evening, making them a timeless addition to any jewellery collection.</p>",Arlena,Apparel & Accessories > Jewelry > Earrings,Earrings,"Earrings, Huggie Earrings, Diamond Huggies, Double Row Huggies, Pavé Earrings, Round Brilliant, Diamond Earrings, Luxury Jewellery, Fine Jewellery, Arlena",TRUE,active,EAR0009-10KY-LAB,,Metal,10K Yellow Gold,,Diamond,Lab Grown,,,,,2490,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,FALSE,Double Row Pavé Diamond Huggie Earrings | Arlena,Discover Arlena's Double Row Pavé Diamond Huggie Earrings featuring approx. 0.72 carats of brilliant round diamonds in an elegant U-cut pavé setting.,,,,,,,,New,FALSE,,,,,,Round Brilliant,,,Approx. 0.72 ct,"U-Cut Pavé, Double Row Huggie",Australia
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-10KY-NAT,,,10K Yellow Gold,,,Natural,,,,,3690,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-10KR-LAB,,,10K Rose Gold,,,Lab Grown,,,,,5990,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
,double-row-pave-diamond-huggie-earrings,,,,,,,,EAR0009-10KR-NAT,,,10K Rose Gold,,,Natural,,,,,4290,,,TRUE,,,,,,,,deny,,,TRUE,manual,,,,,,,,,,,,,,,,,,,,,,,,,,,
